path,class,label
Vegetable-Fruit/326.jpg,Vegetable-Fruit,10
Soup/1058.jpg,Soup,9
Dairy product/290.jpg,Dairy product,1
Seafood/140.jpg,Seafood,8
Dessert/1481.jpg,Dessert,2
Soup/1227.jpg,Soup,9
Seafood/755.jpg,Seafood,8
Bread/178.jpg,Bread,0
Dessert/1332.jpg,Dessert,2
Fried food/23.jpg,Fried food,4
Dessert/392.jpg,Dessert,2
Fried food/806.jpg,Fried food,4
Seafood/138.jpg,Seafood,8
Rice/266.jpg,Rice,7
Dessert/1064.jpg,Dessert,2
Soup/1013.jpg,Soup,9
Bread/42.jpg,Bread,0
Seafood/44.jpg,Seafood,8
Dessert/177.jpg,Dessert,2
Fried food/490.jpg,Fried food,4
Vegetable-Fruit/487.jpg,Vegetable-Fruit,10
Dessert/598.jpg,Dessert,2
Dairy product/86.jpg,Dairy product,1
Noodles-Pasta/253.jpg,Noodles-Pasta,6
Vegetable-Fruit/52.jpg,Vegetable-Fruit,10
Soup/194.jpg,Soup,9
Soup/1172.jpg,Soup,9
Vegetable-Fruit/605.jpg,Vegetable-Fruit,10
Noodles-Pasta/394.jpg,Noodles-Pasta,6
Bread/727.jpg,Bread,0
Egg/268.jpg,Egg,3
Vegetable-Fruit/454.jpg,Vegetable-Fruit,10
Egg/23.jpg,Egg,3
Fried food/117.jpg,Fried food,4
Bread/131.jpg,Bread,0
Vegetable-Fruit/98.jpg,Vegetable-Fruit,10
Seafood/697.jpg,Seafood,8
Seafood/121.jpg,Seafood,8
Egg/135.jpg,Egg,3
Dessert/1372.jpg,Dessert,2
Egg/668.jpg,Egg,3
Soup/332.jpg,Soup,9
Noodles-Pasta/145.jpg,Noodles-Pasta,6
Meat/653.jpg,Meat,5
Fried food/481.jpg,Fried food,4
Seafood/550.jpg,Seafood,8
Vegetable-Fruit/474.jpg,Vegetable-Fruit,10
Seafood/309.jpg,Seafood,8
Dessert/138.jpg,Dessert,2
Meat/152.jpg,Meat,5
Egg/63.jpg,Egg,3
Soup/376.jpg,Soup,9
Soup/196.jpg,Soup,9
Fried food/418.jpg,Fried food,4
Egg/965.jpg,Egg,3
Soup/1087.jpg,Soup,9
Dessert/1041.jpg,Dessert,2
Noodles-Pasta/325.jpg,Noodles-Pasta,6
Dessert/164.jpg,Dessert,2
Egg/554.jpg,Egg,3
Bread/166.jpg,Bread,0
Seafood/9.jpg,Seafood,8
Soup/274.jpg,Soup,9
Fried food/777.jpg,Fried food,4
Dessert/1181.jpg,Dessert,2
Seafood/746.jpg,Seafood,8
Egg/381.jpg,Egg,3
Meat/1021.jpg,Meat,5
Noodles-Pasta/91.jpg,Noodles-Pasta,6
Bread/380.jpg,Bread,0
Dessert/1347.jpg,Dessert,2
Soup/785.jpg,Soup,9
Egg/868.jpg,Egg,3
Bread/469.jpg,Bread,0
Egg/112.jpg,Egg,3
Egg/296.jpg,Egg,3
Soup/144.jpg,Soup,9
Meat/1291.jpg,Meat,5
Soup/1273.jpg,Soup,9
Meat/652.jpg,Meat,5
Noodles-Pasta/224.jpg,Noodles-Pasta,6
Bread/777.jpg,Bread,0
Vegetable-Fruit/368.jpg,Vegetable-Fruit,10
Dessert/1174.jpg,Dessert,2
Bread/596.jpg,Bread,0
Soup/1262.jpg,Soup,9
Noodles-Pasta/1.jpg,Noodles-Pasta,6
Dessert/1072.jpg,Dessert,2
Soup/605.jpg,Soup,9
Seafood/629.jpg,Seafood,8
Bread/534.jpg,Bread,0
Rice/65.jpg,Rice,7
Meat/465.jpg,Meat,5
Vegetable-Fruit/629.jpg,Vegetable-Fruit,10
Bread/525.jpg,Bread,0
Seafood/208.jpg,Seafood,8
Fried food/566.jpg,Fried food,4
Vegetable-Fruit/199.jpg,Vegetable-Fruit,10
Meat/1032.jpg,Meat,5
Noodles-Pasta/290.jpg,Noodles-Pasta,6
Soup/40.jpg,Soup,9
Seafood/178.jpg,Seafood,8
Egg/661.jpg,Egg,3
Dessert/1379.jpg,Dessert,2
Meat/625.jpg,Meat,5
Bread/312.jpg,Bread,0
Bread/960.jpg,Bread,0
Dessert/1287.jpg,Dessert,2
Soup/708.jpg,Soup,9
Dessert/1424.jpg,Dessert,2
Soup/1305.jpg,Soup,9
Soup/758.jpg,Soup,9
Fried food/172.jpg,Fried food,4
Soup/497.jpg,Soup,9
Egg/540.jpg,Egg,3
Vegetable-Fruit/54.jpg,Vegetable-Fruit,10
Vegetable-Fruit/632.jpg,Vegetable-Fruit,10
Dessert/1421.jpg,Dessert,2
Egg/38.jpg,Egg,3
Dessert/34.jpg,Dessert,2
Fried food/74.jpg,Fried food,4
Seafood/134.jpg,Seafood,8
Fried food/818.jpg,Fried food,4
Soup/1399.jpg,Soup,9
Dairy product/421.jpg,Dairy product,1
Soup/462.jpg,Soup,9
Egg/601.jpg,Egg,3
Seafood/670.jpg,Seafood,8
Bread/213.jpg,Bread,0
Dessert/236.jpg,Dessert,2
Dairy product/395.jpg,Dairy product,1
Seafood/385.jpg,Seafood,8
Noodles-Pasta/258.jpg,Noodles-Pasta,6
Vegetable-Fruit/671.jpg,Vegetable-Fruit,10
Dairy product/267.jpg,Dairy product,1
Soup/1284.jpg,Soup,9
Dessert/253.jpg,Dessert,2
Vegetable-Fruit/96.jpg,Vegetable-Fruit,10
Fried food/748.jpg,Fried food,4
Seafood/690.jpg,Seafood,8
Bread/508.jpg,Bread,0
Fried food/19.jpg,Fried food,4
Dairy product/13.jpg,Dairy product,1
Soup/460.jpg,Soup,9
Soup/333.jpg,Soup,9
Soup/655.jpg,Soup,9
Dessert/1290.jpg,Dessert,2
Vegetable-Fruit/434.jpg,Vegetable-Fruit,10
Soup/626.jpg,Soup,9
Meat/100.jpg,Meat,5
Fried food/798.jpg,Fried food,4
Dessert/991.jpg,Dessert,2
Meat/984.jpg,Meat,5
Vegetable-Fruit/658.jpg,Vegetable-Fruit,10
Rice/170.jpg,Rice,7
Meat/1215.jpg,Meat,5
Bread/71.jpg,Bread,0
Seafood/93.jpg,Seafood,8
Fried food/321.jpg,Fried food,4
Seafood/403.jpg,Seafood,8
Vegetable-Fruit/48.jpg,Vegetable-Fruit,10
Fried food/91.jpg,Fried food,4
Dessert/676.jpg,Dessert,2
Dairy product/169.jpg,Dairy product,1
Egg/98.jpg,Egg,3
Fried food/3.jpg,Fried food,4
Dessert/287.jpg,Dessert,2
Meat/879.jpg,Meat,5
Dairy product/418.jpg,Dairy product,1
Dessert/512.jpg,Dessert,2
Dessert/1364.jpg,Dessert,2
Dairy product/152.jpg,Dairy product,1
Egg/494.jpg,Egg,3
Soup/28.jpg,Soup,9
Egg/290.jpg,Egg,3
Vegetable-Fruit/392.jpg,Vegetable-Fruit,10
Vegetable-Fruit/643.jpg,Vegetable-Fruit,10
Egg/228.jpg,Egg,3
Dessert/1186.jpg,Dessert,2
Soup/113.jpg,Soup,9
Rice/13.jpg,Rice,7
Egg/222.jpg,Egg,3
Soup/419.jpg,Soup,9
Vegetable-Fruit/329.jpg,Vegetable-Fruit,10
Vegetable-Fruit/131.jpg,Vegetable-Fruit,10
Noodles-Pasta/35.jpg,Noodles-Pasta,6
Dairy product/215.jpg,Dairy product,1
Bread/291.jpg,Bread,0
Fried food/55.jpg,Fried food,4
Bread/829.jpg,Bread,0
Bread/541.jpg,Bread,0
Egg/320.jpg,Egg,3
Dessert/1484.jpg,Dessert,2
Egg/844.jpg,Egg,3
Seafood/12.jpg,Seafood,8
Dessert/263.jpg,Dessert,2
Bread/95.jpg,Bread,0
Fried food/307.jpg,Fried food,4
Meat/663.jpg,Meat,5
Soup/1078.jpg,Soup,9
Bread/881.jpg,Bread,0
Noodles-Pasta/278.jpg,Noodles-Pasta,6
Seafood/305.jpg,Seafood,8
Dessert/29.jpg,Dessert,2
Dessert/446.jpg,Dessert,2
Vegetable-Fruit/342.jpg,Vegetable-Fruit,10
Meat/396.jpg,Meat,5
Egg/266.jpg,Egg,3
Meat/836.jpg,Meat,5
Dairy product/405.jpg,Dairy product,1
Rice/204.jpg,Rice,7
Rice/167.jpg,Rice,7
Meat/1035.jpg,Meat,5
Bread/564.jpg,Bread,0
Egg/908.jpg,Egg,3
Vegetable-Fruit/38.jpg,Vegetable-Fruit,10
Vegetable-Fruit/171.jpg,Vegetable-Fruit,10
Soup/507.jpg,Soup,9
Egg/106.jpg,Egg,3
Noodles-Pasta/3.jpg,Noodles-Pasta,6
Bread/325.jpg,Bread,0
Meat/325.jpg,Meat,5
Soup/199.jpg,Soup,9
Egg/510.jpg,Egg,3
Rice/126.jpg,Rice,7
Noodles-Pasta/331.jpg,Noodles-Pasta,6
Bread/523.jpg,Bread,0
Bread/693.jpg,Bread,0
Bread/128.jpg,Bread,0
Dessert/599.jpg,Dessert,2
Dessert/858.jpg,Dessert,2
Meat/15.jpg,Meat,5
Vegetable-Fruit/463.jpg,Vegetable-Fruit,10
Dessert/1253.jpg,Dessert,2
Fried food/688.jpg,Fried food,4
Soup/1152.jpg,Soup,9
Meat/296.jpg,Meat,5
Vegetable-Fruit/255.jpg,Vegetable-Fruit,10
Soup/1289.jpg,Soup,9
Dairy product/71.jpg,Dairy product,1
Bread/216.jpg,Bread,0
Soup/560.jpg,Soup,9
Bread/700.jpg,Bread,0
Dessert/595.jpg,Dessert,2
Soup/446.jpg,Soup,9
Fried food/526.jpg,Fried food,4
Soup/692.jpg,Soup,9
Seafood/269.jpg,Seafood,8
Meat/965.jpg,Meat,5
Dessert/511.jpg,Dessert,2
Bread/40.jpg,Bread,0
Dessert/324.jpg,Dessert,2
Vegetable-Fruit/266.jpg,Vegetable-Fruit,10
Soup/404.jpg,Soup,9
Meat/979.jpg,Meat,5
Meat/536.jpg,Meat,5
Meat/621.jpg,Meat,5
Meat/1158.jpg,Meat,5
Meat/220.jpg,Meat,5
Vegetable-Fruit/650.jpg,Vegetable-Fruit,10
Meat/955.jpg,Meat,5
Seafood/401.jpg,Seafood,8
Soup/1126.jpg,Soup,9
Dessert/649.jpg,Dessert,2
Dessert/409.jpg,Dessert,2
Bread/175.jpg,Bread,0
Meat/835.jpg,Meat,5
Bread/804.jpg,Bread,0
Meat/1174.jpg,Meat,5
Dairy product/328.jpg,Dairy product,1
Soup/778.jpg,Soup,9
Meat/202.jpg,Meat,5
Seafood/35.jpg,Seafood,8
Meat/677.jpg,Meat,5
Fried food/685.jpg,Fried food,4
Meat/102.jpg,Meat,5
Noodles-Pasta/149.jpg,Noodles-Pasta,6
Egg/861.jpg,Egg,3
Seafood/679.jpg,Seafood,8
Seafood/236.jpg,Seafood,8
Dessert/1203.jpg,Dessert,2
Meat/332.jpg,Meat,5
Soup/1017.jpg,Soup,9
Bread/36.jpg,Bread,0
Egg/924.jpg,Egg,3
Egg/759.jpg,Egg,3
Noodles-Pasta/208.jpg,Noodles-Pasta,6
Bread/950.jpg,Bread,0
Dessert/656.jpg,Dessert,2
Meat/1066.jpg,Meat,5
Dessert/575.jpg,Dessert,2
Fried food/245.jpg,Fried food,4
Egg/895.jpg,Egg,3
Vegetable-Fruit/290.jpg,Vegetable-Fruit,10
Soup/1200.jpg,Soup,9
Bread/423.jpg,Bread,0
Meat/98.jpg,Meat,5
Fried food/835.jpg,Fried food,4
Dairy product/138.jpg,Dairy product,1
Dessert/725.jpg,Dessert,2
Meat/122.jpg,Meat,5
Bread/12.jpg,Bread,0
Seafood/787.jpg,Seafood,8
Soup/915.jpg,Soup,9
Meat/189.jpg,Meat,5
Egg/612.jpg,Egg,3
Meat/1095.jpg,Meat,5
Soup/895.jpg,Soup,9
Seafood/375.jpg,Seafood,8
Seafood/71.jpg,Seafood,8
Meat/1143.jpg,Meat,5
Seafood/68.jpg,Seafood,8
Egg/331.jpg,Egg,3
Dessert/28.jpg,Dessert,2
Soup/805.jpg,Soup,9
Seafood/164.jpg,Seafood,8
Meat/357.jpg,Meat,5
Meat/695.jpg,Meat,5
Meat/150.jpg,Meat,5
Vegetable-Fruit/93.jpg,Vegetable-Fruit,10
Fried food/84.jpg,Fried food,4
Bread/177.jpg,Bread,0
Meat/665.jpg,Meat,5
Dessert/155.jpg,Dessert,2
Dessert/344.jpg,Dessert,2
Meat/0.jpg,Meat,5
Meat/1073.jpg,Meat,5
Vegetable-Fruit/308.jpg,Vegetable-Fruit,10
Dessert/1485.jpg,Dessert,2
Soup/1373.jpg,Soup,9
Fried food/743.jpg,Fried food,4
Dessert/731.jpg,Dessert,2
Vegetable-Fruit/140.jpg,Vegetable-Fruit,10
Dessert/639.jpg,Dessert,2
Bread/337.jpg,Bread,0
Vegetable-Fruit/387.jpg,Vegetable-Fruit,10
Dessert/334.jpg,Dessert,2
Rice/156.jpg,Rice,7
Rice/40.jpg,Rice,7
Bread/168.jpg,Bread,0
Dessert/1321.jpg,Dessert,2
Dessert/1011.jpg,Dessert,2
Meat/538.jpg,Meat,5
Dairy product/356.jpg,Dairy product,1
Vegetable-Fruit/558.jpg,Vegetable-Fruit,10
Egg/341.jpg,Egg,3
Seafood/488.jpg,Seafood,8
Soup/26.jpg,Soup,9
Seafood/527.jpg,Seafood,8
Bread/356.jpg,Bread,0
Bread/919.jpg,Bread,0
Fried food/479.jpg,Fried food,4
Meat/110.jpg,Meat,5
Dairy product/249.jpg,Dairy product,1
Meat/995.jpg,Meat,5
Fried food/372.jpg,Fried food,4
Meat/99.jpg,Meat,5
Bread/113.jpg,Bread,0
Soup/1426.jpg,Soup,9
Fried food/240.jpg,Fried food,4
Soup/1264.jpg,Soup,9
Seafood/400.jpg,Seafood,8
Fried food/275.jpg,Fried food,4
Vegetable-Fruit/309.jpg,Vegetable-Fruit,10
Dessert/673.jpg,Dessert,2
Noodles-Pasta/40.jpg,Noodles-Pasta,6
Egg/753.jpg,Egg,3
Seafood/262.jpg,Seafood,8
Rice/104.jpg,Rice,7
Vegetable-Fruit/608.jpg,Vegetable-Fruit,10
Seafood/788.jpg,Seafood,8
Soup/166.jpg,Soup,9
Soup/227.jpg,Soup,9
Fried food/590.jpg,Fried food,4
Meat/1125.jpg,Meat,5
Egg/891.jpg,Egg,3
Egg/210.jpg,Egg,3
Egg/48.jpg,Egg,3
Fried food/511.jpg,Fried food,4
Dessert/824.jpg,Dessert,2
Soup/725.jpg,Soup,9
Soup/558.jpg,Soup,9
Egg/158.jpg,Egg,3
Meat/1151.jpg,Meat,5
Vegetable-Fruit/386.jpg,Vegetable-Fruit,10
Dessert/727.jpg,Dessert,2
Seafood/224.jpg,Seafood,8
Dessert/678.jpg,Dessert,2
Bread/31.jpg,Bread,0
Meat/769.jpg,Meat,5
Fried food/652.jpg,Fried food,4
Fried food/519.jpg,Fried food,4
Meat/1187.jpg,Meat,5
Seafood/464.jpg,Seafood,8
Soup/261.jpg,Soup,9
Dessert/148.jpg,Dessert,2
Dairy product/369.jpg,Dairy product,1
Dairy product/420.jpg,Dairy product,1
Dessert/306.jpg,Dessert,2
Vegetable-Fruit/189.jpg,Vegetable-Fruit,10
Egg/585.jpg,Egg,3
Soup/1258.jpg,Soup,9
Egg/473.jpg,Egg,3
Vegetable-Fruit/496.jpg,Vegetable-Fruit,10
Soup/1342.jpg,Soup,9
Soup/533.jpg,Soup,9
Seafood/767.jpg,Seafood,8
Bread/227.jpg,Bread,0
Vegetable-Fruit/620.jpg,Vegetable-Fruit,10
Fried food/302.jpg,Fried food,4
Soup/971.jpg,Soup,9
Dessert/207.jpg,Dessert,2
Egg/750.jpg,Egg,3
Fried food/139.jpg,Fried food,4
Dessert/1486.jpg,Dessert,2
Soup/29.jpg,Soup,9
Rice/230.jpg,Rice,7
Dairy product/218.jpg,Dairy product,1
Egg/817.jpg,Egg,3
Dessert/411.jpg,Dessert,2
Vegetable-Fruit/373.jpg,Vegetable-Fruit,10
Dessert/838.jpg,Dessert,2
Dairy product/306.jpg,Dairy product,1
Egg/590.jpg,Egg,3
Soup/855.jpg,Soup,9
Seafood/150.jpg,Seafood,8
Seafood/315.jpg,Seafood,8
Noodles-Pasta/369.jpg,Noodles-Pasta,6
Dessert/1337.jpg,Dessert,2
Dessert/845.jpg,Dessert,2
Meat/915.jpg,Meat,5
Soup/452.jpg,Soup,9
Fried food/220.jpg,Fried food,4
Soup/108.jpg,Soup,9
Fried food/218.jpg,Fried food,4
Fried food/186.jpg,Fried food,4
Egg/906.jpg,Egg,3
Vegetable-Fruit/379.jpg,Vegetable-Fruit,10
Egg/133.jpg,Egg,3
Seafood/196.jpg,Seafood,8
Vegetable-Fruit/537.jpg,Vegetable-Fruit,10
Bread/167.jpg,Bread,0
Soup/476.jpg,Soup,9
Noodles-Pasta/87.jpg,Noodles-Pasta,6
Soup/611.jpg,Soup,9
Fried food/144.jpg,Fried food,4
Egg/958.jpg,Egg,3
Fried food/771.jpg,Fried food,4
Vegetable-Fruit/549.jpg,Vegetable-Fruit,10
Vegetable-Fruit/437.jpg,Vegetable-Fruit,10
Meat/370.jpg,Meat,5
Seafood/688.jpg,Seafood,8
Vegetable-Fruit/628.jpg,Vegetable-Fruit,10
Fried food/333.jpg,Fried food,4
Egg/156.jpg,Egg,3
Fried food/0.jpg,Fried food,4
Fried food/772.jpg,Fried food,4
Vegetable-Fruit/478.jpg,Vegetable-Fruit,10
Rice/258.jpg,Rice,7
Meat/130.jpg,Meat,5
Fried food/543.jpg,Fried food,4
Egg/832.jpg,Egg,3
Egg/667.jpg,Egg,3
Meat/645.jpg,Meat,5
Bread/87.jpg,Bread,0
Meat/488.jpg,Meat,5
Soup/1473.jpg,Soup,9
Seafood/106.jpg,Seafood,8
Dairy product/5.jpg,Dairy product,1
Vegetable-Fruit/388.jpg,Vegetable-Fruit,10
Soup/1304.jpg,Soup,9
Noodles-Pasta/410.jpg,Noodles-Pasta,6
Fried food/558.jpg,Fried food,4
Bread/338.jpg,Bread,0
Soup/1414.jpg,Soup,9
Soup/811.jpg,Soup,9
Noodles-Pasta/190.jpg,Noodles-Pasta,6
Meat/895.jpg,Meat,5
Seafood/483.jpg,Seafood,8
Dessert/450.jpg,Dessert,2
Seafood/131.jpg,Seafood,8
Vegetable-Fruit/445.jpg,Vegetable-Fruit,10
Dessert/737.jpg,Dessert,2
Bread/856.jpg,Bread,0
Egg/587.jpg,Egg,3
Rice/66.jpg,Rice,7
Soup/155.jpg,Soup,9
Egg/407.jpg,Egg,3
Soup/441.jpg,Soup,9
Fried food/215.jpg,Fried food,4
Meat/265.jpg,Meat,5
Meat/1248.jpg,Meat,5
Dessert/117.jpg,Dessert,2
Bread/781.jpg,Bread,0
Soup/1054.jpg,Soup,9
Soup/623.jpg,Soup,9
Soup/891.jpg,Soup,9
Dessert/449.jpg,Dessert,2
Meat/1225.jpg,Meat,5
Dessert/1.jpg,Dessert,2
Meat/831.jpg,Meat,5
Bread/791.jpg,Bread,0
Meat/673.jpg,Meat,5
Meat/1105.jpg,Meat,5
Meat/847.jpg,Meat,5
Soup/1040.jpg,Soup,9
Meat/191.jpg,Meat,5
Soup/1068.jpg,Soup,9
Egg/959.jpg,Egg,3
Seafood/551.jpg,Seafood,8
Soup/1075.jpg,Soup,9
Seafood/329.jpg,Seafood,8
Fried food/677.jpg,Fried food,4
Fried food/429.jpg,Fried food,4
Seafood/667.jpg,Seafood,8
Bread/330.jpg,Bread,0
Rice/141.jpg,Rice,7
Vegetable-Fruit/122.jpg,Vegetable-Fruit,10
Fried food/563.jpg,Fried food,4
Noodles-Pasta/272.jpg,Noodles-Pasta,6
Soup/13.jpg,Soup,9
Vegetable-Fruit/507.jpg,Vegetable-Fruit,10
Meat/865.jpg,Meat,5
Dessert/1075.jpg,Dessert,2
Soup/912.jpg,Soup,9
Rice/129.jpg,Rice,7
Meat/989.jpg,Meat,5
Soup/466.jpg,Soup,9
Fried food/208.jpg,Fried food,4
Dairy product/220.jpg,Dairy product,1
Soup/685.jpg,Soup,9
Soup/1404.jpg,Soup,9
Dessert/790.jpg,Dessert,2
Dessert/205.jpg,Dessert,2
Soup/1261.jpg,Soup,9
Bread/218.jpg,Bread,0
Rice/2.jpg,Rice,7
Dessert/716.jpg,Dessert,2
Bread/448.jpg,Bread,0
Egg/183.jpg,Egg,3
Dessert/199.jpg,Dessert,2
Egg/462.jpg,Egg,3
Vegetable-Fruit/382.jpg,Vegetable-Fruit,10
Noodles-Pasta/94.jpg,Noodles-Pasta,6
Bread/735.jpg,Bread,0
Soup/1219.jpg,Soup,9
Dessert/1444.jpg,Dessert,2
Dessert/671.jpg,Dessert,2
Fried food/647.jpg,Fried food,4
Meat/748.jpg,Meat,5
Fried food/72.jpg,Fried food,4
Meat/964.jpg,Meat,5
Dessert/58.jpg,Dessert,2
Egg/648.jpg,Egg,3
Seafood/166.jpg,Seafood,8
Egg/569.jpg,Egg,3
Meat/983.jpg,Meat,5
Dessert/818.jpg,Dessert,2
Noodles-Pasta/367.jpg,Noodles-Pasta,6
Dessert/741.jpg,Dessert,2
Egg/676.jpg,Egg,3
Dessert/1123.jpg,Dessert,2
Meat/863.jpg,Meat,5
Soup/405.jpg,Soup,9
Meat/654.jpg,Meat,5
Noodles-Pasta/74.jpg,Noodles-Pasta,6
Meat/486.jpg,Meat,5
Bread/487.jpg,Bread,0
Seafood/535.jpg,Seafood,8
Dessert/1208.jpg,Dessert,2
Fried food/765.jpg,Fried food,4
Fried food/498.jpg,Fried food,4
Rice/273.jpg,Rice,7
Soup/1004.jpg,Soup,9
Dessert/1423.jpg,Dessert,2
Soup/546.jpg,Soup,9
Egg/679.jpg,Egg,3
Soup/383.jpg,Soup,9
Bread/372.jpg,Bread,0
Meat/898.jpg,Meat,5
Meat/656.jpg,Meat,5
Meat/548.jpg,Meat,5
Egg/264.jpg,Egg,3
Fried food/783.jpg,Fried food,4
Dessert/342.jpg,Dessert,2
Vegetable-Fruit/281.jpg,Vegetable-Fruit,10
Dessert/1360.jpg,Dessert,2
Noodles-Pasta/364.jpg,Noodles-Pasta,6
Dessert/1030.jpg,Dessert,2
Egg/515.jpg,Egg,3
Seafood/51.jpg,Seafood,8
Egg/64.jpg,Egg,3
Dairy product/177.jpg,Dairy product,1
Seafood/306.jpg,Seafood,8
Egg/211.jpg,Egg,3
Seafood/136.jpg,Seafood,8
Vegetable-Fruit/97.jpg,Vegetable-Fruit,10
Seafood/599.jpg,Seafood,8
Fried food/459.jpg,Fried food,4
Soup/243.jpg,Soup,9
Meat/1283.jpg,Meat,5
Seafood/63.jpg,Seafood,8
Meat/641.jpg,Meat,5
Meat/463.jpg,Meat,5
Fried food/620.jpg,Fried food,4
Fried food/609.jpg,Fried food,4
Dessert/738.jpg,Dessert,2
Meat/461.jpg,Meat,5
Dessert/1322.jpg,Dessert,2
Meat/1068.jpg,Meat,5
Dessert/968.jpg,Dessert,2
Soup/59.jpg,Soup,9
Soup/1310.jpg,Soup,9
Meat/56.jpg,Meat,5
Vegetable-Fruit/249.jpg,Vegetable-Fruit,10
Vegetable-Fruit/571.jpg,Vegetable-Fruit,10
Meat/892.jpg,Meat,5
Vegetable-Fruit/669.jpg,Vegetable-Fruit,10
Meat/620.jpg,Meat,5
Dessert/346.jpg,Dessert,2
Soup/995.jpg,Soup,9
Dessert/1229.jpg,Dessert,2
Fried food/691.jpg,Fried food,4
Bread/647.jpg,Bread,0
Fried food/631.jpg,Fried food,4
Dessert/1241.jpg,Dessert,2
Egg/357.jpg,Egg,3
Dessert/994.jpg,Dessert,2
Meat/468.jpg,Meat,5
Seafood/647.jpg,Seafood,8
Dessert/524.jpg,Dessert,2
Egg/853.jpg,Egg,3
Dessert/1323.jpg,Dessert,2
Soup/12.jpg,Soup,9
Soup/440.jpg,Soup,9
Dessert/1447.jpg,Dessert,2
Soup/1324.jpg,Soup,9
Bread/144.jpg,Bread,0
Soup/214.jpg,Soup,9
Dairy product/255.jpg,Dairy product,1
Bread/118.jpg,Bread,0
Fried food/411.jpg,Fried food,4
Soup/713.jpg,Soup,9
Soup/106.jpg,Soup,9
Bread/640.jpg,Bread,0
Dairy product/172.jpg,Dairy product,1
Bread/386.jpg,Bread,0
Meat/592.jpg,Meat,5
Vegetable-Fruit/440.jpg,Vegetable-Fruit,10
Bread/300.jpg,Bread,0
Vegetable-Fruit/595.jpg,Vegetable-Fruit,10
Fried food/83.jpg,Fried food,4
Seafood/232.jpg,Seafood,8
Dessert/819.jpg,Dessert,2
Bread/775.jpg,Bread,0
Dessert/196.jpg,Dessert,2
Bread/502.jpg,Bread,0
Dairy product/196.jpg,Dairy product,1
Egg/77.jpg,Egg,3
Dessert/705.jpg,Dessert,2
Soup/1455.jpg,Soup,9
Meat/1288.jpg,Meat,5
Bread/270.jpg,Bread,0
Vegetable-Fruit/649.jpg,Vegetable-Fruit,10
Soup/745.jpg,Soup,9
Fried food/430.jpg,Fried food,4
Egg/598.jpg,Egg,3
Egg/177.jpg,Egg,3
Vegetable-Fruit/55.jpg,Vegetable-Fruit,10
Soup/1228.jpg,Soup,9
Dairy product/124.jpg,Dairy product,1
Rice/201.jpg,Rice,7
Dessert/646.jpg,Dessert,2
Dessert/315.jpg,Dessert,2
Seafood/82.jpg,Seafood,8
Bread/172.jpg,Bread,0
Bread/937.jpg,Bread,0
Meat/741.jpg,Meat,5
Soup/794.jpg,Soup,9
Vegetable-Fruit/295.jpg,Vegetable-Fruit,10
Dessert/1029.jpg,Dessert,2
Dessert/405.jpg,Dessert,2
Egg/539.jpg,Egg,3
Soup/1354.jpg,Soup,9
Dessert/806.jpg,Dessert,2
Dairy product/353.jpg,Dairy product,1
Vegetable-Fruit/465.jpg,Vegetable-Fruit,10
Meat/586.jpg,Meat,5
Dessert/1451.jpg,Dessert,2
Soup/1137.jpg,Soup,9
Fried food/500.jpg,Fried food,4
Meat/802.jpg,Meat,5
Egg/770.jpg,Egg,3
Bread/687.jpg,Bread,0
Rice/232.jpg,Rice,7
Dairy product/278.jpg,Dairy product,1
Bread/84.jpg,Bread,0
Dessert/1493.jpg,Dessert,2
Soup/1441.jpg,Soup,9
Dessert/309.jpg,Dessert,2
Meat/951.jpg,Meat,5
Meat/682.jpg,Meat,5
Seafood/209.jpg,Seafood,8
Meat/605.jpg,Meat,5
Vegetable-Fruit/223.jpg,Vegetable-Fruit,10
Dessert/364.jpg,Dessert,2
Vegetable-Fruit/447.jpg,Vegetable-Fruit,10
Dessert/303.jpg,Dessert,2
Vegetable-Fruit/63.jpg,Vegetable-Fruit,10
Seafood/111.jpg,Seafood,8
Dessert/1167.jpg,Dessert,2
Fried food/332.jpg,Fried food,4
Soup/270.jpg,Soup,9
Soup/761.jpg,Soup,9
Meat/987.jpg,Meat,5
Soup/63.jpg,Soup,9
Soup/109.jpg,Soup,9
Dairy product/225.jpg,Dairy product,1
Dessert/1084.jpg,Dessert,2
Meat/1290.jpg,Meat,5
Soup/809.jpg,Soup,9
Soup/163.jpg,Soup,9
Fried food/528.jpg,Fried food,4
Vegetable-Fruit/664.jpg,Vegetable-Fruit,10
Dairy product/382.jpg,Dairy product,1
Bread/591.jpg,Bread,0
Noodles-Pasta/360.jpg,Noodles-Pasta,6
Fried food/422.jpg,Fried food,4
Bread/125.jpg,Bread,0
Fried food/115.jpg,Fried food,4
Soup/52.jpg,Soup,9
Egg/117.jpg,Egg,3
Dessert/887.jpg,Dessert,2
Vegetable-Fruit/444.jpg,Vegetable-Fruit,10
Seafood/98.jpg,Seafood,8
Dessert/318.jpg,Dessert,2
Bread/813.jpg,Bread,0
Dessert/1413.jpg,Dessert,2
Meat/722.jpg,Meat,5
Meat/925.jpg,Meat,5
Bread/377.jpg,Bread,0
Vegetable-Fruit/53.jpg,Vegetable-Fruit,10
Meat/555.jpg,Meat,5
Rice/41.jpg,Rice,7
Egg/399.jpg,Egg,3
Meat/228.jpg,Meat,5
Vegetable-Fruit/527.jpg,Vegetable-Fruit,10
Bread/33.jpg,Bread,0
Meat/1062.jpg,Meat,5
